case,repetition,arm,samples,median_ms,min_ms,max_ms,speedup,groups,sampled_query_peak_bytes_median,sampled_query_peak_bytes_max,sampled_batch_native_peak_delta_bytes_median,sampled_batch_native_peak_delta_bytes_max,sampled_native_peak_delta_bytes_median,sampled_native_peak_delta_bytes_max,retained_query_bytes_median,retained_query_bytes_max,retained_native_delta_bytes_median,retained_native_delta_bytes_max,build_ns_median,init_ns_median,probe_ns_median,merge_ns_median,build_rows_median,build_keys_median,build_bytes_median,scanned_rows_median,matched_pairs_median,null_extended_rows_median,surviving_rows_median,merge_cardinality_median,batch_median_ms,queries_per_second
match-1pct,1,candidate,10,31.4186185,31.104908,33.345512,5.119843509350992,120,299376.0,299376,299376.0,299376,,,258224.0,258224,,,471716.0,64941.5,30345504.5,173023.0,1000.0,1000.0,65664.0,10000000.0,99284.0,0.0,99284.0,120.0,31.616934,31.628620283041993
mixed,0,baseline,10,325.2984965,323.96197,327.915645,1.0,120,12340436.0,12340436,12340864.0,12340864,,,12340436.0,12340436,,,,,,,,,,,,,,,325.5567185,3.071661382408239
mixed,0,candidate,10,36.3162375,35.671393,38.185068,8.957384324298463,120,16784534.0,17530588,16784542.0,17530596,,,4450840.0,4450840,,,1191961.5,83370.5,34519882.0,152805.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,36.568774,27.34573491580549
mixed,1,baseline,10,324.331548,323.127132,325.784266,1.0,120,12340436.0,12340436,12340864.0,12340864,,,12340436.0,12340436,,,,,,,,,,,,,,,324.5751775,3.0809503292962077
mixed,1,candidate,10,36.0034285,35.371534,38.883133,9.00835174627883,120,16784534.0,17930108,16784542.0,17930116,,,4450840.0,4450840,,,936345.0,73998.0,34459935.0,137442.0,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,36.241719,27.59251016763305
parquet-scalar-right,0,baseline,10,198.360371,196.061652,208.542727,1.0,1,47927315.0,47935419,47927723.0,47935827,,,47525048.0,47525048,,,,,,,,,,,,,,,198.659154,5.0337474003337395
parquet-scalar-right,0,candidate,10,8.243724,6.974107,9.517659,24.0619859422756,1,3820536.0,3840744,3820544.0,3840752,,,1470824.0,1470824,,,1086991.0,76943.5,6838544.5,12478.0,10000.0,10000.0,786432.0,1000000.0,99347.0,900653.0,1000000.0,1.0,8.360282,119.6131900813872
parquet-scalar-right,1,baseline,10,200.1593425,198.872444,205.184154,1.0,1,47927315.0,48058691,47927723.0,48059099,,,47525048.0,47525048,,,,,,,,,,,,,,,200.44973,4.988781975410992
parquet-scalar-right,1,candidate,10,7.3049105,6.497386,8.098468,27.400656380389602,1,3820536.0,3821052,3820544.0,3821060,,,1470824.0,1470824,,,697122.5,61710.5,6503403.5,7774.5,10000.0,10000.0,786432.0,1000000.0,99347.0,900653.0,1000000.0,1.0,7.438275,134.43977266234444
parquet,0,baseline,10,325.087928,323.083985,327.019776,1.0,120,12338388.0,12339412,12338816.0,12339840,,,12338388.0,12338388,,,,,,,,,,,,,,,325.315709,3.073937016672011
parquet,0,candidate,10,41.355847,40.249756,45.022331,7.860748880321566,120,16796496.0,16796496,16796504.0,16796504,,,4425240.0,4425240,,,1382943.0,74509.0,39207499.0,119062.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,41.591362,24.043454022977176
parquet,1,baseline,10,323.408523,322.495498,327.232035,1.0,120,12338388.0,12338388,12338816.0,12338816,,,12338388.0,12338388,,,,,,,,,,,,,,,323.6495285,3.0897619552688456
parquet,1,candidate,10,40.867034,39.667078,42.680797,7.913677390925899,120,16796496.0,16796496,16796504.0,16796504,,,4425240.0,4425240,,,850288.0,67381.0,39481711.5,119137.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,41.108696,24.325753363716522
post-null-accepting,0,baseline,10,640.1285755,636.434041,649.091137,1.0,180,439304.0,798480,439572.0,798748,,,439304.0,439304,,,,,,,,,,,,,,,640.3748205,1.5615854465033576
post-null-accepting,0,candidate,10,98.3929345,95.758384,103.226141,6.505838846589132,180,1063280.0,1443208,1063280.0,1443208,,,989360.0,989360,,,1235687.5,86757.0,96622523.5,251319.5,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,9102075.0,180.0,98.6389745,10.13798049978713
post-null-accepting,1,baseline,10,638.060784,635.179652,640.03335,1.0,180,439304.0,441352,439572.0,441620,,,439304.0,439304,,,,,,,,,,,,,,,638.270416,1.5667340596277926
post-null-accepting,1,candidate,10,96.0255395,95.135913,102.419606,6.644698767873103,180,1063280.0,1063280,1063280.0,1120432,,,989360.0,989360,,,794864.5,80725.5,94643328.0,210177.5,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,9102075.0,180.0,96.249042,10.389713800995546
post-reject-all,0,baseline,10,227.725699,226.353496,231.214625,1.0,0,423944.0,784648,424212.0,784916,,,423944.0,423944,,,,,,,,,,,,,,,227.8900405,4.38808118953316
post-reject-all,0,candidate,10,28.4385615,27.44167,30.280431,8.00763776325325,0,994672.0,1207848,994672.0,1207848,,,974000.0,974000,,,1025695.5,65537.5,27326104.5,18149.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,0.0,0.0,28.5951035,34.97102222413708
post-reject-all,1,baseline,10,227.778574,226.963578,228.671166,1.0,0,423944.0,423944,424212.0,424212,,,423944.0,423944,,,,,,,,,,,,,,,227.9343905,4.387227385066318
post-reject-all,1,candidate,10,28.159852,27.31286,30.612852,8.088770281889266,0,994672.0,994672,994672.0,994672,,,974000.0,974000,,,785637.5,60668.5,27251460.0,16852.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,0.0,0.0,28.324604,35.30499490831363
